ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
RSW,"Fort Myers, FL",DTW,"Detroit, MI"
RSW,"Fort Myers, FL",MSP,"Minneapolis, MN"
RSW,"Fort Myers, FL",ATL,"Atlanta, GA"
RSW,"Fort Myers, FL",BOS,"Boston, MA"
RSW,"Fort Myers, FL",LGA,"New York, NY"
RSW,"Fort Myers, FL",DTW,"Detroit, MI"
RSW,"Fort Myers, FL",MSP,"Minneapolis, MN"
RSW,"Fort Myers, FL",ATL,"Atlanta, GA"
RSW,"Fort Myers, FL",LGA,"New York, NY"
RSW,"Fort Myers, FL",BOS,"Boston, MA"
RSW,"Fort Myers, FL",DTW,"Detroit, MI"
RSW,"Fort Myers, FL",JFK,"New York, NY"
RSW,"Fort Myers, FL",ATL,"Atlanta, GA"
RSW,"Fort Myers, FL",DTW,"Detroit, MI"
RSW,"Fort Myers, FL",MSP,"Minneapolis, MN"
RSW,"Fort Myers, FL",ATL,"Atlanta, GA"
RSW,"Fort Myers, FL",DTW,"Detroit, MI"
RSW,"Fort Myers, FL",ORD,"Chicago, IL"
RSW,"Fort Myers, FL",IAH,"Houston, TX"
RSW,"Fort Myers, FL",EWR,"Newark, NJ"
RSW,"Fort Myers, FL",IAD,"Washington, DC"
RSW,"Fort Myers, FL",ORD,"Chicago, IL"
RSW,"Fort Myers, FL",IAH,"Houston, TX"
RSW,"Fort Myers, FL",EWR,"Newark, NJ"
RSW,"Fort Myers, FL",DEN,"Denver, CO"
RSW,"Fort Myers, FL",MKE,"Milwaukee, WI"
RSW,"Fort Myers, FL",IND,"Indianapolis, IN"
RSW,"Fort Myers, FL",IAD,"Washington, DC"
RSW,"Fort Myers, FL",LGA,"New York, NY"
RSW,"Fort Myers, FL",BOS,"Boston, MA"
RSW,"Fort Myers, FL",ORD,"Chicago, IL"
RSW,"Fort Myers, FL",EWR,"Newark, NJ"
RSW,"Fort Myers, FL",DEN,"Denver, CO"
RSW,"Fort Myers, FL",IAD,"Washington, DC"
RSW,"Fort Myers, FL",CLE,"Cleveland, OH"
RSW,"Fort Myers, FL",ORD,"Chicago, IL"
RSW,"Fort Myers, FL",IAH,"Houston, TX"
RSW,"Fort Myers, FL",EWR,"Newark, NJ"
RSW,"Fort Myers, FL",DEN,"Denver, CO"
RSW,"Fort Myers, FL",IAD,"Washington, DC"
RSW,"Fort Myers, FL",ORD,"Chicago, IL"
RSW,"Fort Myers, FL",ORD,"Chicago, IL"
RSW,"Fort Myers, FL",SRQ,"Sarasota/Bradenton, FL"
RUT,"Rutland, VT",BOS,"Boston, MA"
RVS,"Tulsa, OK",PDK,"Atlanta, GA"
RVS,"Tulsa, OK",BCT,"Boca Raton, FL"
RWI,"Rocky Mount, NC",HOU,"Houston, TX"
RWI,"Rocky Mount, NC",CHS,"Charleston, SC"
RWI,"Rocky Mount, NC",TUL,"Tulsa, OK"
RWI,"Rocky Mount, NC",TUL,"Tulsa, OK"
RWI,"Rocky Mount, NC",LRD,"Laredo, TX"
RWI,"Rocky Mount, NC",BUF,"Buffalo, NY"
RWI,"Rocky Mount, NC",PHX,"Phoenix, AZ"
SAA,"Saratoga, WY",SCF,"Phoenix, AZ"
SAC,"Sacramento, CA",SBA,"Santa Barbara, CA"
SAC,"Sacramento, CA",HSH,"Las Vegas, NV"
SAF,"Santa Fe, NM",DEN,"Denver, CO"
SAF,"Santa Fe, NM",BIS,"Bismarck/Mandan, ND"
SAF,"Santa Fe, NM",FLG,"Flagstaff, AZ"
SAF,"Santa Fe, NM",ABQ,"Albuquerque, NM"
SAF,"Santa Fe, NM",DFW,"Dallas/Fort Worth, TX"
SAF,"Santa Fe, NM",OKC,"Oklahoma City, OK"
SAF,"Santa Fe, NM",TEB,"Teterboro, NJ"
SAN,"San Diego, CA",SDF,"Louisville, KY"
SAN,"San Diego, CA",JAC,"Jackson, WY"
SAN,"San Diego, CA",HNL,"Honolulu, HI"
SAN,"San Diego, CA",OGG,"Kahului, HI"
SAN,"San Diego, CA",BOI,"Boise, ID"
SAN,"San Diego, CA",FAT,"Fresno, CA"
SAN,"San Diego, CA",ONT,"Ontario, CA"
SAN,"San Diego, CA",SMF,"Sacramento, CA"
SAN,"San Diego, CA",STS,"Santa Rosa, CA"
SAN,"San Diego, CA",SLC,"Salt Lake City, UT"
SAN,"San Diego, CA",GEG,"Spokane, WA"
SAN,"San Diego, CA",SEA,"Seattle, WA"
SAN,"San Diego, CA",PDX,"Portland, OR"
SAN,"San Diego, CA",JAC,"Jackson, WY"
SAN,"San Diego, CA",BNA,"Nashville, TN"
SAN,"San Diego, CA",LAX,"Los Angeles, CA"
SAN,"San Diego, CA",SJC,"San Jose, CA"
SAN,"San Diego, CA",SFO,"San Francisco, CA"
SAN,"San Diego, CA",MRY,"Monterey, CA"
SAN,"San Diego, CA",HDN,"Hayden, CO"
SAN,"San Diego, CA",MSP,"Minneapolis, MN"
SAN,"San Diego, CA",DEN,"Denver, CO"
SAN,"San Diego, CA",DEN,"Denver, CO"
SAN,"San Diego, CA",DEN,"Denver, CO"
SAN,"San Diego, CA",LAS,"Las Vegas, NV"
SAN,"San Diego, CA",PHX,"Phoenix, AZ"
SAN,"San Diego, CA",MEM,"Memphis, TN"
SAN,"San Diego, CA",IND,"Indianapolis, IN"
SAN,"San Diego, CA",LAX,"Los Angeles, CA"
SAN,"San Diego, CA",IPL,"El Centro, CA"
SAN,"San Diego, CA",FAT,"Fresno, CA"
SAN,"San Diego, CA",OAK,"Oakland, CA"
SAN,"San Diego, CA",AFW,"Dallas/Fort Worth, TX"
SAN,"San Diego, CA",AZA,"Phoenix, AZ"
SAN,"San Diego, CA",AZA,"Phoenix, AZ"
SAN,"San Diego, CA",EWR,"Newark, NJ"
SAN,"San Diego, CA",FLL,"Fort Lauderdale, FL"
SAN,"San Diego, CA",EWR,"Newark, NJ"
SAN,"San Diego, CA",BOS,"Boston, MA"
SAN,"San Diego, CA",JFK,"New York, NY"
SAN,"San Diego, CA",IAH,"Houston, TX"
SAN,"San Diego, CA",STL,"St. Louis, MO"
SAN,"San Diego, CA",SAT,"San Antonio, TX"
SAN,"San Diego, CA",SMF,"Sacramento, CA"
SAN,"San Diego, CA",DEN,"Denver, CO"
SAN,"San Diego, CA",LAS,"Las Vegas, NV"
SAN,"San Diego, CA",OAK,"Oakland, CA"
SAN,"San Diego, CA",BWI,"Baltimore, MD"
SAN,"San Diego, CA",RNO,"Reno, NV"
SAN,"San Diego, CA",HNL,"Honolulu, HI"
SAN,"San Diego, CA",DAL,"Dallas, TX"
SAN,"San Diego, CA",HOU,"Houston, TX"
SAN,"San Diego, CA",BNA,"Nashville, TN"
SAN,"San Diego, CA",SJC,"San Jose, CA"
SAN,"San Diego, CA",PHX,"Phoenix, AZ"
SAN,"San Diego, CA",SFO,"San Francisco, CA"
SAN,"San Diego, CA",AUS,"Austin, TX"
SAN,"San Diego, CA",MDW,"Chicago, IL"
SAN,"San Diego, CA",MCI,"Kansas City, MO"
SAN,"San Diego, CA",STL,"St. Louis, MO"
SAN,"San Diego, CA",BOI,"Boise, ID"
SAN,"San Diego, CA",SMF,"Sacramento, CA"
SAN,"San Diego, CA",DEN,"Denver, CO"
SAN,"San Diego, CA",SLC,"Salt Lake City, UT"
SAN,"San Diego, CA",LAS,"Las Vegas, NV"
SAN,"San Diego, CA",OAK,"Oakland, CA"
SAN,"San Diego, CA",BWI,"Baltimore, MD"
SAN,"San Diego, CA",RNO,"Reno, NV"
SAN,"San Diego, CA",ABQ,"Albuquerque, NM"
SAN,"San Diego, CA",DAL,"Dallas, TX"
SAN,"San Diego, CA",HOU,"Houston, TX"
SAN,"San Diego, CA",BNA,"Nashville, TN"
SAN,"San Diego, CA",SJC,"San Jose, CA"
SAN,"San Diego, CA",PHX,"Phoenix, AZ"
SAN,"San Diego, CA",SFO,"San Francisco, CA"
SAN,"San Diego, CA",AUS,"Austin, TX"
SAN,"San Diego, CA",MDW,"Chicago, IL"
SAN,"San Diego, CA",MCI,"Kansas City, MO"
SAN,"San Diego, CA",ORD,"Chicago, IL"
SAN,"San Diego, CA",CLT,"Charlotte, NC"
SAN,"San Diego, CA",DFW,"Dallas/Fort Worth, TX"
SAN,"San Diego, CA",PHX,"Phoenix, AZ"
SAN,"San Diego, CA",JFK,"New York, NY"
SAN,"San Diego, CA",PHX,"Phoenix, AZ"
SAN,"San Diego, CA",MIA,"Miami, FL"
SAN,"San Diego, CA",ORD,"Chicago, IL"
SAN,"San Diego, CA",CLT,"Charlotte, NC"
SAN,"San Diego, CA",PHL,"Philadelphia, PA"
SAN,"San Diego, CA",PIT,"Pittsburgh, PA"
SAN,"San Diego, CA",DFW,"Dallas/Fort Worth, TX"
SAN,"San Diego, CA",PHX,"Phoenix, AZ"
SAN,"San Diego, CA",ICT,"Wichita, KS"
SAN,"San Diego, CA",PHX,"Phoenix, AZ"
SAN,"San Diego, CA",ORD,"Chicago, IL"
SAN,"San Diego, CA",LAS,"Las Vegas, NV"
SAN,"San Diego, CA",ORD,"Chicago, IL"
SAN,"San Diego, CA",LAS,"Las Vegas, NV"
SAN,"San Diego, CA",SEA,"Seattle, WA"
SAN,"San Diego, CA",PDX,"Portland, OR"
SAN,"San Diego, CA",HNL,"Honolulu, HI"
SAN,"San Diego, CA",OGG,"Kahului, HI"
SAN,"San Diego, CA",KOA,"Kona, HI"
SAN,"San Diego, CA",SEA,"Seattle, WA"
SAN,"San Diego, CA",GEG,"Spokane, WA"
SAN,"San Diego, CA",SEA,"Seattle, WA"
SAN,"San Diego, CA",PDX,"Portland, OR"
SAN,"San Diego, CA",SEA,"Seattle, WA"
SAN,"San Diego, CA",PDX,"Portland, OR"
SAN,"San Diego, CA",GEG,"Spokane, WA"
SAN,"San Diego, CA",SEA,"Seattle, WA"
SAN,"San Diego, CA",PDX,"Portland, OR"
SAN,"San Diego, CA",HNL,"Honolulu, HI"
SAN,"San Diego, CA",FLL,"Fort Lauderdale, FL"
SAN,"San Diego, CA",MCO,"Orlando, FL"
SAN,"San Diego, CA",BOI,"Boise, ID"
SAN,"San Diego, CA",STS,"Santa Rosa, CA"
SAN,"San Diego, CA",GEG,"Spokane, WA"
SAN,"San Diego, CA",PDX,"Portland, OR"
SAN,"San Diego, CA",RDM,"Bend/Redmond, OR"
SAN,"San Diego, CA",SJC,"San Jose, CA"
SAN,"San Diego, CA",AUS,"Austin, TX"
SAN,"San Diego, CA",PAE,"Everett, WA"
SAN,"San Diego, CA",SLC,"Salt Lake City, UT"
SAN,"San Diego, CA",SEA,"Seattle, WA"
SAN,"San Diego, CA",LAX,"Los Angeles, CA"
SAN,"San Diego, CA",JFK,"New York, NY"
SAN,"San Diego, CA",SEA,"Seattle, WA"
SAN,"San Diego, CA",JFK,"New York, NY"
SAN,"San Diego, CA",MSP,"Minneapolis, MN"
SAN,"San Diego, CA",SEA,"Seattle, WA"
SAN,"San Diego, CA",DTW,"Detroit, MI"
SAN,"San Diego, CA",SLC,"Salt Lake City, UT"
SAN,"San Diego, CA",MSP,"Minneapolis, MN"
SAN,"San Diego, CA",ATL,"Atlanta, GA"
SAN,"San Diego, CA",SEA,"Seattle, WA"
SAN,"San Diego, CA",ATL,"Atlanta, GA"
SAN,"San Diego, CA",ORD,"Chicago, IL"
SAN,"San Diego, CA",IAH,"Houston, TX"
SAN,"San Diego, CA",EWR,"Newark, NJ"
SAN,"San Diego, CA",DEN,"Denver, CO"
SAN,"San Diego, CA",IAD,"Washington, DC"
SAN,"San Diego, CA",SFO,"San Francisco, CA"
SAN,"San Diego, CA",ORD,"Chicago, IL"
SAN,"San Diego, CA",IAH,"Houston, TX"
SAN,"San Diego, CA",EWR,"Newark, NJ"
SAN,"San Diego, CA",IAH,"Houston, TX"
SAN,"San Diego, CA",DEN,"Denver, CO"
SAN,"San Diego, CA",SFO,"San Francisco, CA"
SAN,"San Diego, CA",ORD,"Chicago, IL"
SAN,"San Diego, CA",IAH,"Houston, TX"
SAN,"San Diego, CA",IAD,"Washington, DC"
SAN,"San Diego, CA",SFO,"San Francisco, CA"
SAN,"San Diego, CA",ORD,"Chicago, IL"
SAN,"San Diego, CA",IAH,"Houston, TX"
SAN,"San Diego, CA",EWR,"Newark, NJ"
SAN,"San Diego, CA",DEN,"Denver, CO"
SAN,"San Diego, CA",IAD,"Washington, DC"
SAN,"San Diego, CA",SFO,"San Francisco, CA"
SAN,"San Diego, CA",PHX,"Phoenix, AZ"
SAN,"San Diego, CA",CVG,"Cincinnati, OH"
SAN,"San Diego, CA",PHX,"Phoenix, AZ"
SAT,"San Antonio, TX",LRD,"Laredo, TX"
SAT,"San Antonio, TX",DFW,"Dallas/Fort Worth, TX"
SAT,"San Antonio, TX",PHX,"Phoenix, AZ"
SAT,"San Antonio, TX",AUS,"Austin, TX"
SAT,"San Antonio, TX",SDF,"Louisville, KY"
SAT,"San Antonio, TX",SCF,"Phoenix, AZ"
SAT,"San Antonio, TX",EGE,"Eagle, CO"
SAT,"San Antonio, TX",ONT,"Ontario, CA"
SAT,"San Antonio, TX",ORD,"Chicago, IL"
SAT,"San Antonio, TX",ORD,"Chicago, IL"
SAT,"San Antonio, TX",IAH,"Houston, TX"
SAT,"San Antonio, TX",DEN,"Denver, CO"
SAT,"San Antonio, TX",MEM,"Memphis, TN"
SAT,"San Antonio, TX",MEM,"Memphis, TN"
SAT,"San Antonio, TX",DFW,"Dallas/Fort Worth, TX"
SAT,"San Antonio, TX",IAH,"Houston, TX"
SAT,"San Antonio, TX",DEN,"Denver, CO"
SAT,"San Antonio, TX",SLC,"Salt Lake City, UT"
SAT,"San Antonio, TX",LAX,"Los Angeles, CA"
SAT,"San Antonio, TX",DTW,"Detroit, MI"
SAT,"San Antonio, TX",SLC,"Salt Lake City, UT"
SAT,"San Antonio, TX",MSP,"Minneapolis, MN"
SAT,"San Antonio, TX",DEN,"Denver, CO"
SAT,"San Antonio, TX",MSP,"Minneapolis, MN"
SAT,"San Antonio, TX",DFW,"Dallas/Fort Worth, TX"
SAT,"San Antonio, TX",GPT,"Gulfport/Biloxi, MS"
SAT,"San Antonio, TX",MFE,"Mission/McAllen/Edinburg, TX"
SAT,"San Antonio, TX",HOU,"Houston, TX"
SAT,"San Antonio, TX",DEN,"Denver, CO"
SAT,"San Antonio, TX",DEN,"Denver, CO"
SAT,"San Antonio, TX",LAS,"Las Vegas, NV"
SAT,"San Antonio, TX",DEN,"Denver, CO"
SAT,"San Antonio, TX",LAS,"Las Vegas, NV"
SAT,"San Antonio, TX",MCO,"Orlando, FL"
SAT,"San Antonio, TX",IAH,"Houston, TX"
SAT,"San Antonio, TX",MEM,"Memphis, TN"
SAT,"San Antonio, TX",HRL,"Harlingen/San Benito, TX"
SAT,"San Antonio, TX",DRT,"Del Rio, TX"
SAT,"San Antonio, TX",LRD,"Laredo, TX"
SAT,"San Antonio, TX",MEM,"Memphis, TN"
SAT,"San Antonio, TX",AFW,"Dallas/Fort Worth, TX"
SAT,"San Antonio, TX",MEM,"Memphis, TN"
SAT,"San Antonio, TX",MIA,"Miami, FL"
SAT,"San Antonio, TX",AEX,"Alexandria, LA"
SAT,"San Antonio, TX",IAH,"Houston, TX"
SAT,"San Antonio, TX",BRO,"Brownsville, TX"
SAT,"San Antonio, TX",LRD,"Laredo, TX"
SAT,"San Antonio, TX",IFP,"Bullhead City, AZ"
SAT,"San Antonio, TX",HRL,"Harlingen/San Benito, TX"
SAT,"San Antonio, TX",SAT,"San Antonio, TX"
SAT,"San Antonio, TX",AEX,"Alexandria, LA"
SAT,"San Antonio, TX",GSO,"Greensboro/High Point, NC"
SAT,"San Antonio, TX",BRO,"Brownsville, TX"
SAT,"San Antonio, TX",TOL,"Toledo, OH"
SAT,"San Antonio, TX",LRD,"Laredo, TX"
SAT,"San Antonio, TX",BED,"Bedford, MA"
SAT,"San Antonio, TX",MDW,"Chicago, IL"
SAT,"San Antonio, TX",SKF,"San Antonio, TX"
SAT,"San Antonio, TX",FWA,"Fort Wayne, IN"
SAT,"San Antonio, TX",ONT,"Ontario, CA"
SAT,"San Antonio, TX",BRO,"Brownsville, TX"
SAT,"San Antonio, TX",LRD,"Laredo, TX"
SAT,"San Antonio, TX",IFP,"Bullhead City, AZ"
SAT,"San Antonio, TX",GRK,"Killeen, TX"
SAT,"San Antonio, TX",IAH,"Houston, TX"
SAT,"San Antonio, TX",IAD,"Washington, DC"
SAT,"San Antonio, TX",DEN,"Denver, CO"
SAT,"San Antonio, TX",LAS,"Las Vegas, NV"
SAT,"San Antonio, TX",SAN,"San Diego, CA"
SAT,"San Antonio, TX",BWI,"Baltimore, MD"
SAT,"San Antonio, TX",DAL,"Dallas, TX"
SAT,"San Antonio, TX",HOU,"Houston, TX"
SAT,"San Antonio, TX",BNA,"Nashville, TN"
SAT,"San Antonio, TX",LAX,"Los Angeles, CA"
SAT,"San Antonio, TX",PHX,"Phoenix, AZ"
SAT,"San Antonio, TX",MDW,"Chicago, IL"
SAT,"San Antonio, TX",MCO,"Orlando, FL"
SAT,"San Antonio, TX",STL,"St. Louis, MO"
SAT,"San Antonio, TX",ELP,"El Paso, TX"
SAT,"San Antonio, TX",TPA,"Tampa, FL"
SAT,"San Antonio, TX",DEN,"Denver, CO"
SAT,"San Antonio, TX",LAS,"Las Vegas, NV"
SAT,"San Antonio, TX",BWI,"Baltimore, MD"
SAT,"San Antonio, TX",ABQ,"Albuquerque, NM"
SAT,"San Antonio, TX",DAL,"Dallas, TX"
SAT,"San Antonio, TX",HOU,"Houston, TX"
SAT,"San Antonio, TX",MSY,"New Orleans, LA"
SAT,"San Antonio, TX",BNA,"Nashville, TN"
SAT,"San Antonio, TX",ATL,"Atlanta, GA"
SAT,"San Antonio, TX",LAX,"Los Angeles, CA"
SAT,"San Antonio, TX",FLL,"Fort Lauderdale, FL"
SAT,"San Antonio, TX",PHX,"Phoenix, AZ"
SAT,"San Antonio, TX",MCO,"Orlando, FL"
SAT,"San Antonio, TX",ORD,"Chicago, IL"
SAT,"San Antonio, TX",CLT,"Charlotte, NC"
SAT,"San Antonio, TX",DFW,"Dallas/Fort Worth, TX"
SAT,"San Antonio, TX",PHX,"Phoenix, AZ"
SAT,"San Antonio, TX",JFK,"New York, NY"
SAT,"San Antonio, TX",MIA,"Miami, FL"
SAT,"San Antonio, TX",ORD,"Chicago, IL"
SAT,"San Antonio, TX",CLT,"Charlotte, NC"
SAT,"San Antonio, TX",PHL,"Philadelphia, PA"
SAT,"San Antonio, TX",DFW,"Dallas/Fort Worth, TX"
SAT,"San Antonio, TX",LAX,"Los Angeles, CA"
SAT,"San Antonio, TX",PHX,"Phoenix, AZ"
SAT,"San Antonio, TX",CLT,"Charlotte, NC"
SAT,"San Antonio, TX",PHX,"Phoenix, AZ"
SAT,"San Antonio, TX",CLT,"Charlotte, NC"
SAT,"San Antonio, TX",DFW,"Dallas/Fort Worth, TX"
SAT,"San Antonio, TX",ORD,"Chicago, IL"
SAT,"San Antonio, TX",YIP,"Detroit, MI"
SAT,"San Antonio, TX",SEA,"Seattle, WA"
SAT,"San Antonio, TX",SEA,"Seattle, WA"
SAT,"San Antonio, TX",SEA,"Seattle, WA"
SAT,"San Antonio, TX",SLC,"Salt Lake City, UT"
SAT,"San Antonio, TX",ATL,"Atlanta, GA"
SAT,"San Antonio, TX",AUS,"Austin, TX"
SAT,"San Antonio, TX",DFW,"Dallas/Fort Worth, TX"
SAT,"San Antonio, TX",ATL,"Atlanta, GA"
SAT,"San Antonio, TX",ATL,"Atlanta, GA"
SAT,"San Antonio, TX",EWR,"Newark, NJ"
SAT,"San Antonio, TX",TPA,"Tampa, FL"
SAT,"San Antonio, TX",DEN,"Denver, CO"
SAT,"San Antonio, TX",PDX,"Portland, OR"
SAT,"San Antonio, TX",MEM,"Memphis, TN"
SAT,"San Antonio, TX",DAL,"Dallas, TX"
SAT,"San Antonio, TX",HOU,"Houston, TX"
SAT,"San Antonio, TX",MSY,"New Orleans, LA"
SAT,"San Antonio, TX",BED,"Bedford, MA"
SAT,"San Antonio, TX",LAX,"Los Angeles, CA"
SAT,"San Antonio, TX",IAH,"Houston, TX"
SAT,"San Antonio, TX",IAH,"Houston, TX"
SAT,"San Antonio, TX",DEN,"Denver, CO"
SAT,"San Antonio, TX",AUS,"Austin, TX"
SAT,"San Antonio, TX",ORD,"Chicago, IL"
SAT,"San Antonio, TX",IAH,"Houston, TX"
SAT,"San Antonio, TX",AUS,"Austin, TX"
SAT,"San Antonio, TX",IAH,"Houston, TX"
SAV,"Savannah, GA",ATL,"Atlanta, GA"
SAV,"Savannah, GA",JFK,"New York, NY"
SAV,"Savannah, GA",JFK,"New York, NY"
SAV,"Savannah, GA",MIA,"Miami, FL"
SAV,"Savannah, GA",ORD,"Chicago, IL"
SAV,"Savannah, GA",EWR,"Newark, NJ"
SAV,"Savannah, GA",CLT,"Charlotte, NC"
SAV,"Savannah, GA",ORD,"Chicago, IL"
SAV,"Savannah, GA",EWR,"Newark, NJ"
SAV,"Savannah, GA",IAD,"Washington, DC"
SAV,"Savannah, GA",CLE,"Cleveland, OH"
SAV,"Savannah, GA",CVG,"Cincinnati, OH"
SAV,"Savannah, GA",EWR,"Newark, NJ"
SAV,"Savannah, GA",BWI,"Baltimore, MD"
SAV,"Savannah, GA",HOU,"Houston, TX"
SAV,"Savannah, GA",PIT,"Pittsburgh, PA"
SAV,"Savannah, GA",LCK,"Columbus, OH"
SAV,"Savannah, GA",GRR,"Grand Rapids, MI"
SAV,"Savannah, GA",DCA,"Washington, DC"
SAV,"Savannah, GA",MQY,"Smyrna, TN"
SAV,"Savannah, GA",ORD,"Chicago, IL"
SAV,"Savannah, GA",DEN,"Denver, CO"
SAV,"Savannah, GA",GPT,"Gulfport/Biloxi, MS"
SAV,"Savannah, GA",RDU,"Raleigh/Durham, NC"
SAV,"Savannah, GA",PHL,"Philadelphia, PA"
SAV,"Savannah, GA",MEM,"Memphis, TN"
SAV,"Savannah, GA",GPT,"Gulfport/Biloxi, MS"
SAV,"Savannah, GA",JFK,"New York, NY"
SAV,"Savannah, GA",BOS,"Boston, MA"
SAV,"Savannah, GA",JFK,"New York, NY"
SAV,"Savannah, GA",IAH,"Houston, TX"
SAV,"Savannah, GA",IAD,"Washington, DC"
SAV,"Savannah, GA",OPF,"Miami, FL"
SAV,"Savannah, GA",PBI,"West Palm Beach/Palm Beach, FL"
SAV,"Savannah, GA",CLT,"Charlotte, NC"
SAV,"Savannah, GA",DFW,"Dallas/Fort Worth, TX"
SAV,"Savannah, GA",TUL,"Tulsa, OK"
SAV,"Savannah, GA",CLT,"Charlotte, NC"
SAV,"Savannah, GA",CLT,"Charlotte, NC"
SAV,"Savannah, GA",PHL,"Philadelphia, PA"
SAV,"Savannah, GA",CLT,"Charlotte, NC"
SAV,"Savannah, GA",PHL,"Philadelphia, PA"
SAV,"Savannah, GA",IAD,"Washington, DC"
SAV,"Savannah, GA",EWR,"Newark, NJ"
SAV,"Savannah, GA",ATL,"Atlanta, GA"
SAV,"Savannah, GA",ATL,"Atlanta, GA"
SAV,"Savannah, GA",ORD,"Chicago, IL"
SAV,"Savannah, GA",ORD,"Chicago, IL"
SAV,"Savannah, GA",DFW,"Dallas/Fort Worth, TX"
SBA,"Santa Barbara, CA",APA,"Denver, CO"
SBA,"Santa Barbara, CA",EGE,"Eagle, CO"
SBA,"Santa Barbara, CA",HHR,"Hawthorne, CA"
SBA,"Santa Barbara, CA",SJC,"San Jose, CA"
SBA,"Santa Barbara, CA",SQL,"San Carlos, CA"
SBA,"Santa Barbara, CA",ONT,"Ontario, CA"
SBA,"Santa Barbara, CA",DEN,"Denver, CO"
SBA,"Santa Barbara, CA",SJC,"San Jose, CA"
SBA,"Santa Barbara, CA",SFO,"San Francisco, CA"
SBA,"Santa Barbara, CA",SFO,"San Francisco, CA"
SBA,"Santa Barbara, CA",PHX,"Phoenix, AZ"
SBA,"Santa Barbara, CA",ONT,"Ontario, CA"
SBA,"Santa Barbara, CA",ONT,"Ontario, CA"
SBA,"Santa Barbara, CA",DFW,"Dallas/Fort Worth, TX"
SBA,"Santa Barbara, CA",PHX,"Phoenix, AZ"
SBA,"Santa Barbara, CA",MSO,"Missoula, MT"
SBA,"Santa Barbara, CA",OXC,"Waterbury, CT"
SBA,"Santa Barbara, CA",BFI,"Seattle, WA"
SBA,"Santa Barbara, CA",TEB,"Teterboro, NJ"
SBA,"Santa Barbara, CA",VNY,"Van Nuys, CA"
SBA,"Santa Barbara, CA",FTW,"Dallas/Fort Worth, TX"
SBA,"Santa Barbara, CA",HSH,"Las Vegas, NV"
SBA,"Santa Barbara, CA",SAC,"Sacramento, CA"
SBA,"Santa Barbara, CA",PHX,"Phoenix, AZ"
SBA,"Santa Barbara, CA",DFW,"Dallas/Fort Worth, TX"
SBA,"Santa Barbara, CA",SEA,"Seattle, WA"
SBA,"Santa Barbara, CA",PDX,"Portland, OR"
SBD,"San Bernardino, CA",RFD,"Rockford, IL"
SBD,"San Bernardino, CA",SDF,"Louisville, KY"
SBD,"San Bernardino, CA",SDF,"Louisville, KY"
SBD,"San Bernardino, CA",DFW,"Dallas/Fort Worth, TX"
SBD,"San Bernardino, CA",SDF,"Louisville, KY"
SBD,"San Bernardino, CA",SDF,"Louisville, KY"
SBD,"San Bernardino, CA",BFL,"Bakersfield, CA"
SBD,"San Bernardino, CA",MEM,"Memphis, TN"
SBD,"San Bernardino, CA",APA,"Denver, CO"
SBD,"San Bernardino, CA",VNY,"Van Nuys, CA"
SBD,"San Bernardino, CA",SDF,"Louisville, KY"
SBD,"San Bernardino, CA",MSY,"New Orleans, LA"
SBD,"San Bernardino, CA",OCF,"Ocala, FL"
SBD,"San Bernardino, CA",LEX,"Lexington, KY"
SBD,"San Bernardino, CA",PBI,"West Palm Beach/Palm Beach, FL"
SBD,"San Bernardino, CA",LIT,"Little Rock, AR"
SBM,"Sheboygan, WI",BTV,"Burlington, VT"
SBN,"South Bend, IN",ATL,"Atlanta, GA"
SBN,"South Bend, IN",DTW,"Detroit, MI"
SBN,"South Bend, IN",ATL,"Atlanta, GA"
SBN,"South Bend, IN",FWA,"Fort Wayne, IN"
SBN,"South Bend, IN",DTW,"Detroit, MI"
SBN,"South Bend, IN",LAS,"Las Vegas, NV"
SBN,"South Bend, IN",SFB,"Sanford, FL"
SBN,"South Bend, IN",LAS,"Las Vegas, NV"
SBN,"South Bend, IN",PGD,"Punta Gorda, FL"
SBN,"South Bend, IN",AZA,"Phoenix, AZ"
SBN,"South Bend, IN",SFB,"Sanford, FL"
SBN,"South Bend, IN",PIE,"St. Petersburg, FL"
SBN,"South Bend, IN",SRQ,"Sarasota/Bradenton, FL"
SBN,"South Bend, IN",DTW,"Detroit, MI"
SBN,"South Bend, IN",ORD,"Chicago, IL"
SBN,"South Bend, IN",JST,"Johnstown, PA"
SBN,"South Bend, IN",DEC,"Decatur, IL"
SBN,"South Bend, IN",PBG,"Plattsburgh, NY"
SBN,"South Bend, IN",DTW,"Detroit, MI"
SBN,"South Bend, IN",DFW,"Dallas/Fort Worth, TX"
SBN,"South Bend, IN",MSP,"Minneapolis, MN"
SBN,"South Bend, IN",MSP,"Minneapolis, MN"
SBN,"South Bend, IN",SCE,"State College, PA"
SBN,"South Bend, IN",FRG,"East Farmingdale, NY"
SBN,"South Bend, IN",IND,"Indianapolis, IN"
SBN,"South Bend, IN",ORD,"Chicago, IL"
SBN,"South Bend, IN",BMI,"Bloomington/Normal, IL"
SBN,"South Bend, IN",MEM,"Memphis, TN"
SBN,"South Bend, IN",BOS,"Boston, MA"
SBN,"South Bend, IN",CLT,"Charlotte, NC"
SBN,"South Bend, IN",CLT,"Charlotte, NC"
SBN,"South Bend, IN",ORD,"Chicago, IL"
